trans_id,timestamp,merchant_name,alibaba_category,amount,payment_method,fee_amount,settlement_amount,trans_status,region
trans00000808,2025-08-16 00:00:00,Ningbo Packaging Solutions,Lampu & Pencahayaan,753304,Debit Card,8210,745094,Pending,China
trans00000809,2025-08-16 00:00:00,Sichuan Kids Toys,Pengelolaan Bahan,1115210,Virtual Account,11487,1103723,Success,Malaysia
trans00000810,2025-08-16 00:00:00,Henan Pet Supplies,Bangunan & Perumahan,1262207,Virtual Account,14307,1247900,Success,China
trans00000811,2025-08-16 00:00:00,Chongqing Auto Parts,Peralatan & Perlengkapan Kelistrikan,351949,QRIS,3495,348454,Failed,China
trans00000812,2025-08-16 00:00:00,Fujian Apparel Factory,Rumah & Taman,1318735,QRIS,14517,1304218,Failed,Indonesia
trans00000813,2025-08-16 00:00:00,Shenzhen Lighting Tech,Kecantikan,1123555,Credit Card,9750,1113805,Success,Malaysia
trans00000814,2025-08-16 00:00:00,Fujian Apparel Factory,Perlengkapan & Peralatan Otomotif,457505,QRIS,3853,453652,Pending,China
trans00000815,2025-08-16 00:00:00,Hubei Health Products,"Perhiasan, Kacamata & Jam Tangan",402345,E-Wallet,2843,399502,Pending,Malaysia
trans00000816,2025-08-17 00:00:00,Henan Pet Supplies,Sepatu & Aksesoris,895419,Bank Transfer,7875,887544,Failed,Vietnam
trans00000817,2025-08-17 00:00:00,Beijing Plastics Manufacturing,Perawatan Pribadi & Rumah,1073132,Bank Transfer,9469,1063663,Failed,China
trans00000818,2025-08-17 00:00:00,Yunnan Fabrication Services,Kerajinan & Suvenir,991044,E-Wallet,9819,981225,Failed,Vietnam
trans00000819,2025-08-17 00:00:00,Shanghai Outdoor Sports Ltd,Peralatan & Perlengkapan Kelistrikan,460775,QRIS,5204,455571,Pending,Indonesia
trans00000820,2025-08-17 00:00:00,Hubei Health Products,Peralatan & Perkakas,1176113,QRIS,11427,1164686,Failed,Malaysia
trans00000821,2025-08-17 00:00:00,Henan Pet Supplies,Peralatan & Perlengkapan Kelistrikan,786835,Bank Transfer,8010,778825,Failed,China
trans00000822,2025-08-17 00:00:00,Jiangsu Heavy Equipment,Pakaian & Aksesori,1233836,Credit Card,9328,1224508,Failed,Malaysia
trans00000823,2025-08-17 00:00:00,Shenzhen Lighting Tech,Keselamatan & Keamanan,781978,Virtual Account,8899,773079,Success,Vietnam
trans00000824,2025-08-17 00:00:00,Guangzhou Electronics Co.,Mesin Konstruksi & Bangunan,708451,E-Wallet,8490,699961,Success,China
trans00000825,2025-08-17 00:00:00,Zhejiang Industrial Supplier,Energi Terbarukan,1152177,E-Wallet,8216,1143961,Pending,Malaysia
trans00000826,2025-08-17 00:00:00,Anhui Machinery Tools,Peralatan & Perlengkapan Kelistrikan,1322499,E-Wallet,14174,1308325,Failed,Vietnam
trans00000827,2025-08-17 00:00:00,Anhui Machinery Tools,Pengelolaan Bahan,309759,E-Wallet,2749,307010,Success,Malaysia
trans00000828,2025-08-17 00:00:00,Jiangsu Heavy Equipment,"Perhiasan, Kacamata & Jam Tangan",1138942,QRIS,11263,1127679,Pending,Vietnam
trans00000829,2025-08-17 00:00:00,Fujian Apparel Factory,Komponen Elektronik,713926,E-Wallet,7907,706019,Success,Indonesia
trans00000830,2025-08-17 00:00:00,Guangzhou Electronics Co.,"Orang Tua, Anak, & Mainan",1434507,Debit Card,11277,1423230,Pending,Vietnam
trans00000831,2025-08-17 00:00:00,Chongqing Auto Parts,Layanan Fabrikasi,439963,Debit Card,3534,436429,Pending,China
trans00000832,2025-08-17 00:00:00,Hubei Health Products,Perlengkapan Sekolah & Kantor,649192,Bank Transfer,6712,642480,Pending,Vietnam
trans00000833,2025-08-17 00:00:00,Tianjin Printing & Packaging,Peralatan & Instrumen Pengujian,1131905,Virtual Account,8654,1123251,Success,Malaysia
trans00000834,2025-08-17 00:00:00,Chongqing Auto Parts,Olahraga & Hiburan,430479,Debit Card,4636,425843,Failed,Indonesia
trans00000835,2025-08-17 00:00:00,Ningbo Packaging Solutions,Kecantikan,394963,Debit Card,2944,392019,Success,Vietnam
trans00000836,2025-08-17 00:00:00,Beijing Plastics Manufacturing,Mesin Konstruksi & Bangunan,553402,Credit Card,4101,549301,Failed,Vietnam
trans00000837,2025-08-17 00:00:00,Tianjin Printing & Packaging,Peralatan & Perkakas,316205,Credit Card,2946,313259,Pending,Malaysia
trans00000838,2025-08-17 00:00:00,Anhui Machinery Tools,Komponen Elektronik,863228,Virtual Account,9569,853659,Pending,Malaysia
trans00000839,2025-08-17 00:00:00,Jiangsu Heavy Equipment,"Pertanian, Makanan & Minuman",895617,QRIS,10180,885437,Failed,Vietnam
trans00000840,2025-08-18 00:00:00,Chongqing Auto Parts,Bangunan & Perumahan,668807,Bank Transfer,4885,663922,Failed,China
trans00000841,2025-08-18 00:00:00,Ningbo Packaging Solutions,Bangunan & Perumahan,1141123,Debit Card,11650,1129473,Success,Malaysia
trans00000842,2025-08-18 00:00:00,Ningbo Packaging Solutions,Pengelolaan Bahan,1109893,Virtual Account,8819,1101074,Failed,Malaysia
trans00000843,2025-08-18 00:00:00,Jiangsu Heavy Equipment,Kecantikan,640133,Debit Card,7115,633018,Failed,Malaysia
trans00000844,2025-08-18 00:00:00,Ningbo Packaging Solutions,Komponen Elektronik,1014277,Credit Card,10641,1003636,Success,Malaysia
trans00000845,2025-08-18 00:00:00,Zhejiang Industrial Supplier,Produk Kesehatan,1285278,Credit Card,9145,1276133,Pending,China
trans00000846,2025-08-18 00:00:00,Chongqing Auto Parts,Layanan lainnya,893648,Virtual Account,7234,886414,Pending,Vietnam
trans00000847,2025-08-18 00:00:00,Xiamen Home Furnishing,Transmisi Daya,937103,QRIS,7892,929211,Failed,Vietnam
trans00000848,2025-08-18 00:00:00,Chongqing Auto Parts,"Koper, Tas & Pelindung",605540,E-Wallet,5216,600324,Failed,China
trans00000849,2025-08-18 00:00:00,Beijing Plastics Manufacturing,Sepatu & Aksesoris,1037686,Debit Card,8239,1029447,Failed,Indonesia
trans00000850,2025-08-18 00:00:00,Tianjin Printing & Packaging,Komponen Elektronik,1080965,QRIS,12129,1068836,Failed,Indonesia
trans00000851,2025-08-18 00:00:00,Guangzhou Electronics Co.,Perlengkapan & Peralatan Otomotif,335478,Virtual Account,3155,332323,Failed,Vietnam
trans00000852,2025-08-18 00:00:00,Henan Pet Supplies,Peralatan & Instrumen Pengujian,1463893,E-Wallet,14994,1448899,Pending,Vietnam
trans00000853,2025-08-18 00:00:00,Anhui Machinery Tools,Mesin Konstruksi & Bangunan,1381964,Credit Card,13024,1368940,Pending,Indonesia
trans00000854,2025-08-18 00:00:00,Fujian Apparel Factory,Mesin Industri,623463,E-Wallet,5883,617580,Failed,China
trans00000855,2025-08-18 00:00:00,Zhejiang Industrial Supplier,Olahraga & Hiburan,1068403,QRIS,9522,1058881,Failed,Vietnam
trans00000856,2025-08-18 00:00:00,Jiangsu Heavy Equipment,Pakaian Olahraga & Luar Ruangan,621277,Bank Transfer,5210,616067,Success,China
trans00000857,2025-08-18 00:00:00,Shenzhen Lighting Tech,Pengelolaan Bahan,1068628,QRIS,11372,1057256,Failed,Indonesia
trans00000858,2025-08-18 00:00:00,Tianjin Printing & Packaging,Pakaian & Aksesori,935447,E-Wallet,10285,925162,Failed,Malaysia
trans00000859,2025-08-18 00:00:00,Ningbo Packaging Solutions,Perlengkapan & Peralatan Otomotif,977774,E-Wallet,9414,968360,Pending,Indonesia
trans00000860,2025-08-18 00:00:00,Ningbo Packaging Solutions,Layanan lainnya,1031184,E-Wallet,10951,1020233,Failed,Vietnam
trans00000861,2025-08-18 00:00:00,Hubei Health Products,Perawatan Pribadi & Rumah,929518,Credit Card,7926,921592,Pending,Indonesia
trans00000862,2025-08-18 00:00:00,Guangzhou Electronics Co.,Produk Kesehatan,345205,Credit Card,2861,342344,Success,Indonesia
trans00000863,2025-08-18 00:00:00,Jiangsu Heavy Equipment,Layanan lainnya,1240236,Bank Transfer,11641,1228595,Pending,Indonesia
trans00000864,2025-08-18 00:00:00,Sichuan Kids Toys,Peralatan & Instrumen Pengujian,1391350,Bank Transfer,15369,1375981,Success,Malaysia
trans00000865,2025-08-18 00:00:00,Guangzhou Electronics Co.,Komponen Elektronik,1320948,Bank Transfer,11000,1309948,Success,Vietnam
trans00000866,2025-08-18 00:00:00,Anhui Machinery Tools,Mesin Konstruksi & Bangunan,1111948,Virtual Account,9077,1102871,Success,Malaysia
trans00000867,2025-08-18 00:00:00,Yunnan Fabrication Services,Perawatan Pribadi & Rumah,643577,QRIS,5837,637740,Success,Vietnam
trans00000868,2025-08-18 00:00:00,Chongqing Auto Parts,Peralatan & Instrumen Pengujian,1032731,QRIS,10626,1022105,Failed,Malaysia
trans00000869,2025-08-18 00:00:00,Ningbo Packaging Solutions,Pakaian & Aksesori,443104,Bank Transfer,4095,439009,Pending,China
trans00000870,2025-08-18 00:00:00,Zhejiang Industrial Supplier,Pengelolaan Bahan,504327,Virtual Account,3705,500622,Pending,Vietnam
trans00000871,2025-08-18 00:00:00,Fujian Apparel Factory,"Pertanian, Makanan & Minuman",1422899,Debit Card,10249,1412650,Failed,China
trans00000872,2025-08-18 00:00:00,Hubei Health Products,Olahraga & Hiburan,1258364,Bank Transfer,11240,1247124,Failed,China
trans00000873,2025-08-18 00:00:00,Fujian Apparel Factory,Perlengkapan Sekolah & Kantor,1358827,Bank Transfer,12490,1346337,Failed,Malaysia
trans00000874,2025-08-18 00:00:00,Ningbo Packaging Solutions,Pakaian Olahraga & Luar Ruangan,1195700,E-Wallet,8561,1187139,Pending,Malaysia
trans00000875,2025-08-18 00:00:00,Ningbo Packaging Solutions,Peralatan & Perkakas,774784,E-Wallet,9020,765764,Failed,Malaysia
trans00000876,2025-08-18 00:00:00,Jiangsu Heavy Equipment,Peralatan & Perkakas,1344217,Bank Transfer,14761,1329456,Pending,China
trans00000877,2025-08-18 00:00:00,Henan Pet Supplies,Layanan lainnya,1224500,Credit Card,10615,1213885,Failed,Indonesia
trans00000878,2025-08-18 00:00:00,Henan Pet Supplies,"Koper, Tas & Pelindung",584177,QRIS,5146,579031,Failed,Vietnam
trans00000879,2025-08-18 00:00:00,Ningbo Packaging Solutions,Mesin Industri,1273203,Credit Card,10704,1262499,Pending,Indonesia
trans00000880,2025-08-18 00:00:00,Hubei Health Products,Perlengkapan Hewan Peliharaan,1028564,Debit Card,9673,1018891,Success,Malaysia
trans00000881,2025-08-18 00:00:00,Sichuan Kids Toys,Perlengkapan & Peralatan Otomotif,771454,Bank Transfer,7204,764250,Success,China
trans00000882,2025-08-18 00:00:00,Shanghai Outdoor Sports Ltd,Bahan Baku,1049069,QRIS,8971,1040098,Pending,Vietnam
trans00000883,2025-08-18 00:00:00,Yunnan Fabrication Services,Alat & Mesin Komersial,743166,Virtual Account,7320,735846,Success,Indonesia
trans00000884,2025-08-18 00:00:00,Sichuan Kids Toys,Mesin Konstruksi & Bangunan,432174,Credit Card,5035,427139,Pending,China
trans00000885,2025-08-18 00:00:00,Xiamen Home Furnishing,Layanan lainnya,1272858,E-Wallet,11690,1261168,Pending,China
trans00000886,2025-08-18 00:00:00,Yunnan Fabrication Services,Bahan Baku,1139268,E-Wallet,9960,1129308,Pending,China
trans00000887,2025-08-18 00:00:00,Ningbo Packaging Solutions,"Pertanian, Makanan & Minuman",727072,E-Wallet,7800,719272,Failed,Vietnam
trans00000888,2025-08-18 00:00:00,Fujian Apparel Factory,Barang Elektronik,1052232,Virtual Account,11171,1041061,Failed,Malaysia
trans00000889,2025-08-18 00:00:00,Tianjin Printing & Packaging,Layanan lainnya,1095612,Bank Transfer,9810,1085802,Pending,Indonesia
trans00000890,2025-08-18 00:00:00,Henan Pet Supplies,Mesin Konstruksi & Bangunan,1283212,Bank Transfer,9787,1273425,Success,Indonesia
trans00000891,2025-08-18 00:00:00,Tianjin Printing & Packaging,"Koper, Tas & Pelindung",551016,Bank Transfer,4624,546392,Failed,Malaysia
trans00000892,2025-08-18 00:00:00,Tianjin Printing & Packaging,"Koper, Tas & Pelindung",622120,Credit Card,4845,617275,Success,Indonesia
trans00000893,2025-08-18 00:00:00,Tianjin Printing & Packaging,Kemasan & Cetakan,839631,Debit Card,7137,832494,Pending,China
trans00000894,2025-08-18 00:00:00,Chongqing Auto Parts,Layanan Fabrikasi,1448567,Credit Card,12529,1436038,Success,Indonesia
trans00000895,2025-08-18 00:00:00,Guangzhou Electronics Co.,Sepatu & Aksesoris,760723,Credit Card,6812,753911,Pending,China
trans00000896,2025-08-18 00:00:00,Henan Pet Supplies,Keselamatan & Keamanan,868216,Bank Transfer,9250,858966,Failed,Indonesia
trans00000897,2025-08-18 00:00:00,Xiamen Home Furnishing,Transmisi Daya,895770,Debit Card,9568,886202,Pending,China
trans00000898,2025-08-18 00:00:00,Anhui Machinery Tools,Suku Cadang & Aksesori Kendaraan,538819,Virtual Account,3959,534860,Pending,Vietnam
trans00000899,2025-08-18 00:00:00,Hubei Health Products,Perlengkapan & Peralatan Otomotif,1266385,Credit Card,12300,1254085,Failed,Indonesia
trans00000900,2025-08-18 00:00:00,Sichuan Kids Toys,Kendaraan & Transportasi,583960,QRIS,6509,577451,Failed,Malaysia
trans00000901,2025-08-18 00:00:00,Shenzhen Lighting Tech,Perlengkapan Sekolah & Kantor,1265470,Credit Card,11180,1254290,Success,China
trans00000902,2025-08-18 00:00:00,Shenzhen Lighting Tech,Perawatan Pribadi & Rumah,1397754,Virtual Account,11831,1385923,Pending,Indonesia
trans00000903,2025-08-18 00:00:00,Guangzhou Electronics Co.,Kerajinan & Suvenir,859219,E-Wallet,7197,852022,Pending,Malaysia
trans00000904,2025-08-18 00:00:00,Shenzhen Lighting Tech,Kerajinan & Suvenir,772512,Virtual Account,5611,766901,Pending,Vietnam
trans00000905,2025-08-18 00:00:00,Tianjin Printing & Packaging,Furnitur,1284016,E-Wallet,9626,1274390,Success,China
trans00000906,2025-08-18 00:00:00,Xiamen Home Furnishing,Layanan lainnya,367713,Bank Transfer,3710,364003,Pending,Vietnam
trans00000907,2025-08-18 00:00:00,Hubei Health Products,"Perhiasan, Kacamata & Jam Tangan",1226536,QRIS,10508,1216028,Success,Malaysia
trans00000908,2025-08-18 00:00:00,Zhejiang Industrial Supplier,Pakaian Olahraga & Luar Ruangan,1200559,Virtual Account,8712,1191847,Failed,China
trans00000909,2025-08-18 00:00:00,Fujian Apparel Factory,Furnitur,1004817,Virtual Account,11498,993319,Failed,Malaysia
trans00000910,2025-08-18 00:00:00,Shanghai Outdoor Sports Ltd,Komponen Elektronik,1118618,Debit Card,10901,1107717,Success,China
trans00000911,2025-08-19 00:00:00,Tianjin Printing & Packaging,Perlengkapan & Peralatan Otomotif,1218173,QRIS,11946,1206227,Success,Malaysia
trans00000912,2025-08-19 00:00:00,Yunnan Fabrication Services,Perlengkapan & Peralatan Otomotif,573191,Credit Card,5770,567421,Failed,Vietnam
trans00000913,2025-08-19 00:00:00,Yunnan Fabrication Services,Layanan lainnya,436080,Debit Card,3418,432662,Pending,China
trans00000914,2025-08-19 00:00:00,Yunnan Fabrication Services,"Pertanian, Makanan & Minuman",578628,QRIS,6345,572283,Success,Malaysia
trans00000915,2025-08-19 00:00:00,Zhejiang Industrial Supplier,Layanan Fabrikasi,1401534,E-Wallet,16817,1384717,Success,Malaysia
trans00000916,2025-08-19 00:00:00,Henan Pet Supplies,Produk Kesehatan,951017,Bank Transfer,10664,940353,Pending,Malaysia
trans00000917,2025-08-19 00:00:00,Zhejiang Industrial Supplier,Kemasan & Cetakan,1223756,E-Wallet,11850,1211906,Success,Malaysia
trans00000918,2025-08-19 00:00:00,Shenzhen Lighting Tech,Mesin Industri,302085,Credit Card,2184,299901,Failed,China
trans00000919,2025-08-19 00:00:00,Shanghai Outdoor Sports Ltd,Mesin Konstruksi & Bangunan,721068,Virtual Account,6169,714899,Failed,Malaysia
trans00000920,2025-08-19 00:00:00,Tianjin Printing & Packaging,Mesin Konstruksi & Bangunan,1040319,Bank Transfer,10615,1029704,Failed,Vietnam
trans00000921,2025-08-19 00:00:00,Jiangsu Heavy Equipment,Pakaian Olahraga & Luar Ruangan,851240,E-Wallet,8043,843197,Pending,Indonesia
trans00000922,2025-08-19 00:00:00,Sichuan Kids Toys,Layanan lainnya,997454,E-Wallet,9218,988236,Pending,Indonesia
trans00000923,2025-08-19 00:00:00,Shenzhen Lighting Tech,Peralatan & Perkakas,843883,E-Wallet,8721,835162,Pending,Vietnam
trans00000924,2025-08-19 00:00:00,Tianjin Printing & Packaging,Lampu & Pencahayaan,877693,QRIS,9838,867855,Failed,Indonesia
trans00000925,2025-08-19 00:00:00,Zhejiang Industrial Supplier,Alat & Mesin Komersial,962521,Credit Card,9895,952626,Failed,Vietnam
trans00000926,2025-08-19 00:00:00,Chongqing Auto Parts,Kerajinan & Suvenir,466583,Credit Card,5569,461014,Failed,China
trans00000927,2025-08-19 00:00:00,Henan Pet Supplies,"Pertanian, Makanan & Minuman",1000872,QRIS,7423,993449,Failed,China
trans00000928,2025-08-19 00:00:00,Sichuan Kids Toys,Kecantikan,1375618,E-Wallet,11865,1363753,Success,Vietnam
trans00000929,2025-08-19 00:00:00,Jiangsu Heavy Equipment,Furnitur,367814,QRIS,3914,363900,Failed,Vietnam
trans00000930,2025-08-19 00:00:00,Chongqing Auto Parts,"Orang Tua, Anak, & Mainan",613173,Debit Card,4639,608534,Success,Malaysia
trans00000931,2025-08-19 00:00:00,Zhejiang Industrial Supplier,Barang Elektronik,1454864,Credit Card,13135,1441729,Failed,Malaysia
trans00000932,2025-08-19 00:00:00,Hubei Health Products,Mesin Konstruksi & Bangunan,998936,Credit Card,10348,988588,Pending,Vietnam
trans00000933,2025-08-20 00:00:00,Jiangsu Heavy Equipment,Peralatan & Instrumen Pengujian,1090435,Bank Transfer,12682,1077753,Success,Vietnam
trans00000934,2025-08-20 00:00:00,Jiangsu Heavy Equipment,Furnitur,405720,Bank Transfer,3274,402446,Pending,Indonesia
trans00000935,2025-08-20 00:00:00,Yunnan Fabrication Services,Olahraga & Hiburan,1412418,Debit Card,14584,1397834,Pending,Indonesia
trans00000936,2025-08-20 00:00:00,Jiangsu Heavy Equipment,Furnitur,1439440,QRIS,16865,1422575,Pending,Indonesia
trans00000937,2025-08-20 00:00:00,Yunnan Fabrication Services,Barang Elektronik,1196807,E-Wallet,10906,1185901,Failed,Indonesia
trans00000938,2025-08-20 00:00:00,Zhejiang Industrial Supplier,Suku Cadang & Aksesori Kendaraan,1089946,QRIS,12441,1077505,Success,China
trans00000939,2025-08-20 00:00:00,Sichuan Kids Toys,Sepatu & Aksesoris,1253328,Bank Transfer,9805,1243523,Success,Malaysia
trans00000940,2025-08-20 00:00:00,Jiangsu Heavy Equipment,Olahraga & Hiburan,679888,Credit Card,6113,673775,Pending,Indonesia
trans00000941,2025-08-20 00:00:00,Guangzhou Electronics Co.,Energi Terbarukan,1218638,Bank Transfer,13118,1205520,Success,Vietnam
trans00000942,2025-08-20 00:00:00,Hubei Health Products,Layanan Fabrikasi,812967,Debit Card,6467,806500,Failed,Vietnam
trans00000943,2025-08-20 00:00:00,Ningbo Packaging Solutions,Bahan Baku,1046924,Debit Card,7721,1039203,Pending,Vietnam
trans00000944,2025-08-20 00:00:00,Chongqing Auto Parts,Produk Kesehatan,1082532,E-Wallet,10487,1072045,Failed,Malaysia
trans00000945,2025-08-20 00:00:00,Anhui Machinery Tools,Pengelolaan Bahan,309777,E-Wallet,3299,306478,Pending,China
trans00000946,2025-08-20 00:00:00,Shanghai Outdoor Sports Ltd,Peralatan Rumah Tangga,483210,Credit Card,4264,478946,Pending,Vietnam
trans00000947,2025-08-20 00:00:00,Jiangsu Heavy Equipment,Furnitur,704395,Debit Card,5311,699084,Failed,Indonesia
trans00000948,2025-08-20 00:00:00,Tianjin Printing & Packaging,Perlengkapan & Peralatan Otomotif,933043,Credit Card,9503,923540,Failed,China
trans00000949,2025-08-20 00:00:00,Hubei Health Products,Peralatan Rumah Tangga,511249,Virtual Account,4675,506574,Pending,Indonesia
trans00000950,2025-08-20 00:00:00,Jiangsu Heavy Equipment,Peralatan & Instrumen Pengujian,574289,Debit Card,6060,568229,Success,Vietnam
trans00000951,2025-08-20 00:00:00,Tianjin Printing & Packaging,Peralatan Rumah Tangga,448660,Bank Transfer,5280,443380,Failed,Vietnam
trans00000952,2025-08-20 00:00:00,Zhejiang Industrial Supplier,Kendaraan & Transportasi,1357027,Bank Transfer,13955,1343072,Success,Malaysia
trans00000953,2025-08-20 00:00:00,Beijing Plastics Manufacturing,Barang Elektronik,1235955,QRIS,14788,1221167,Pending,Vietnam
trans00000954,2025-08-20 00:00:00,Fujian Apparel Factory,Layanan lainnya,561307,Debit Card,5598,555709,Pending,China
trans00000955,2025-08-20 00:00:00,Tianjin Printing & Packaging,Peralatan & Instrumen Pengujian,379819,E-Wallet,2822,376997,Pending,Indonesia
trans00000956,2025-08-20 00:00:00,Guangzhou Electronics Co.,Furnitur,1147891,QRIS,9774,1138117,Failed,Vietnam
trans00000957,2025-08-20 00:00:00,Shanghai Outdoor Sports Ltd,Bangunan & Perumahan,1091014,E-Wallet,9538,1081476,Success,Vietnam
trans00000958,2025-08-20 00:00:00,Anhui Machinery Tools,Layanan lainnya,881859,Credit Card,7065,874794,Pending,Malaysia
trans00000959,2025-08-20 00:00:00,Guangzhou Electronics Co.,Perlengkapan & Peralatan Otomotif,764509,Debit Card,8393,756116,Pending,Malaysia
trans00000960,2025-08-20 00:00:00,Fujian Apparel Factory,Kendaraan & Transportasi,788391,Bank Transfer,7530,780861,Pending,Vietnam
trans00000961,2025-08-20 00:00:00,Fujian Apparel Factory,Perlengkapan Hewan Peliharaan,486732,Credit Card,4967,481765,Success,Malaysia
